"","AGE1","PRDTRACE","PRDASIAN","A_MJOCC","PEIO1COW","PH_SEQ","GEDIV","GEREG","GESTFIPS","HEFAMINC","H_TYPEBC","H_YEAR","H_MONTH"
"64125",10,1,-1,7,4,37621,5,3,51,16,0,2021,3
"64126",6,1,-1,5,4,37621,5,3,51,16,0,2021,3
"64127",5,1,-1,3,5,37621,5,3,51,16,0,2021,3
"64128",8,1,-1,10,4,37624,5,3,51,11,0,2021,3
"64129",0,1,-1,0,0,37624,5,3,51,11,0,2021,3
"64130",5,1,-1,7,4,37624,5,3,51,11,0,2021,3
"64131",11,1,-1,3,4,37625,5,3,51,10,0,2021,3
"64132",7,1,-1,5,4,37626,5,3,51,12,0,2021,3
"64133",9,1,-1,1,4,37630,5,3,51,16,0,2021,3
"64134",9,1,-1,9,4,37630,5,3,51,16,0,2021,3
"64135",0,1,-1,0,0,37630,5,3,51,16,0,2021,3
"64136",0,1,-1,0,0,37630,5,3,51,16,0,2021,3
"64137",0,1,-1,0,0,37630,5,3,51,16,0,2021,3
"64138",15,1,-1,1,1,37631,5,3,51,16,0,2021,3
"64139",14,1,-1,1,6,37631,5,3,51,16,0,2021,3
"64140",6,1,-1,3,7,37637,5,3,51,10,0,2021,3
"64141",9,4,7,4,6,37637,5,3,51,10,0,2021,3
"64142",0,1,-1,0,0,37637,5,3,51,10,0,2021,3
"64143",5,1,-1,4,4,37639,5,3,51,14,0,2021,3
"64144",5,1,-1,4,4,37639,5,3,51,14,0,2021,3
"64145",12,2,-1,2,4,37640,5,3,51,15,0,2021,3
"64146",14,1,-1,0,0,37640,5,3,51,15,0,2021,3
"64147",10,1,-1,4,4,37641,5,3,51,15,0,2021,3
"64148",9,1,-1,4,7,37641,5,3,51,15,0,2021,3
"64149",3,1,-1,10,4,37641,5,3,51,15,0,2021,3
"64150",11,1,-1,2,4,37642,5,3,51,16,0,2021,3
"64151",11,1,-1,2,1,37642,5,3,51,16,0,2021,3
"64152",3,1,-1,4,4,37642,5,3,51,16,0,2021,3
"64153",8,1,-1,4,7,37643,5,3,51,16,0,2021,3
"64154",8,1,-1,7,4,37643,5,3,51,16,0,2021,3
"64155",0,1,-1,0,0,37643,5,3,51,16,0,2021,3
"64156",0,1,-1,0,0,37643,5,3,51,16,0,2021,3
"64157",0,1,-1,0,0,37643,5,3,51,16,0,2021,3
"64158",15,1,-1,0,0,37643,5,3,51,16,0,2021,3
"64159",10,1,-1,1,3,37644,5,3,51,15,0,2021,3
"64160",9,1,-1,1,4,37644,5,3,51,15,0,2021,3
"64161",0,1,-1,0,0,37644,5,3,51,15,0,2021,3
"64162",0,1,-1,0,0,37644,5,3,51,15,0,2021,3
"64163",11,1,-1,2,3,37645,5,3,51,16,0,2021,3
"64164",10,1,-1,2,3,37645,5,3,51,16,0,2021,3
"64165",1,1,-1,0,0,37645,5,3,51,16,0,2021,3
"64166",11,2,-1,1,4,37647,5,3,51,14,0,2021,3
"64167",3,2,-1,0,0,37647,5,3,51,14,0,2021,3
"64168",6,1,-1,1,1,37648,5,3,51,13,0,2021,3
"64169",5,1,-1,9,5,37649,5,3,51,1,0,2021,3
"64170",13,1,-1,4,4,37650,5,3,51,10,0,2021,3
"64171",6,1,-1,2,4,37653,5,3,51,8,0,2021,3
"64172",5,1,-1,10,4,37653,5,3,51,8,0,2021,3
"64173",9,4,2,5,4,37655,5,3,51,14,0,2021,3
"64174",10,4,1,4,4,37655,5,3,51,14,0,2021,3
"64175",0,4,3,0,0,37655,5,3,51,14,0,2021,3
"64176",0,4,1,0,0,37655,5,3,51,14,0,2021,3
"64177",0,4,1,0,0,37655,5,3,51,14,0,2021,3
"64178",10,2,-1,2,3,37656,5,3,51,14,0,2021,3
"64179",5,2,-1,2,4,37656,5,3,51,14,0,2021,3
"64180",11,1,-1,4,4,37659,5,3,51,11,0,2021,3
"64181",11,4,7,10,3,37659,5,3,51,11,0,2021,3
"64182",16,1,-1,0,0,37660,5,3,54,6,0,2021,3
"64183",17,1,-1,0,0,37660,5,3,54,6,0,2021,3
"64184",16,1,-1,0,0,37662,5,3,54,4,0,2021,3
"64185",16,1,-1,0,0,37662,5,3,54,4,0,2021,3
"64186",17,1,-1,0,0,37663,5,3,54,7,0,2021,3
"64187",12,1,-1,1,2,37665,5,3,54,8,0,2021,3
"64188",16,1,-1,5,6,37665,5,3,54,8,0,2021,3
"64189",16,1,-1,0,0,37666,5,3,54,15,0,2021,3
"64190",16,1,-1,0,0,37666,5,3,54,15,0,2021,3
"64191",12,1,-1,0,0,37668,5,3,54,12,0,2021,3
"64192",11,1,-1,8,4,37668,5,3,54,12,0,2021,3
"64193",15,1,-1,10,4,37669,5,3,54,9,0,2021,3
"64194",17,1,-1,0,0,37670,5,3,54,7,0,2021,3
"64195",14,1,-1,0,0,37670,5,3,54,7,0,2021,3
"64196",16,1,-1,0,0,37671,5,3,54,5,0,2021,3
"64197",15,1,-1,10,6,37671,5,3,54,5,0,2021,3
"64198",13,1,-1,3,3,37672,5,3,54,16,0,2021,3
"64199",12,1,-1,7,4,37672,5,3,54,16,0,2021,3
"64200",17,1,-1,0,0,37673,5,3,54,10,0,2021,3
"64201",15,1,-1,0,0,37674,5,3,54,15,0,2021,3
"64202",10,1,-1,5,4,37674,5,3,54,15,0,2021,3
"64203",5,1,-1,10,4,37674,5,3,54,15,0,2021,3
"64204",0,1,-1,0,0,37674,5,3,54,15,0,2021,3
"64205",17,1,-1,0,0,37675,5,3,54,5,0,2021,3
"64206",12,1,-1,0,0,37675,5,3,54,5,0,2021,3
"64207",16,1,-1,0,0,37676,5,3,54,3,0,2021,3
"64208",13,1,-1,0,0,37676,5,3,54,3,0,2021,3
"64209",12,1,-1,1,4,37677,5,3,54,14,0,2021,3
"64210",8,1,-1,7,7,37678,5,3,54,3,0,2021,3
"64211",17,1,-1,0,0,37679,5,3,54,7,0,2021,3
"64212",17,1,-1,0,0,37679,5,3,54,7,0,2021,3
"64213",17,1,-1,0,0,37680,5,3,54,10,0,2021,3
"64214",17,1,-1,0,0,37680,5,3,54,10,0,2021,3
"64215",6,1,-1,1,4,37681,5,3,54,15,0,2021,3
"64216",11,1,-1,9,4,37681,5,3,54,15,0,2021,3
"64217",0,1,-1,0,0,37681,5,3,54,15,0,2021,3
"64218",0,1,-1,0,0,37681,5,3,54,15,0,2021,3
"64219",15,1,-1,0,0,37682,5,3,54,6,0,2021,3
"64220",8,1,-1,10,4,37684,5,3,54,8,0,2021,3
"64221",17,1,-1,0,0,37685,5,3,54,7,0,2021,3
"64222",17,1,-1,0,0,37686,5,3,54,1,0,2021,3
"64223",7,1,-1,3,4,37687,5,3,54,8,0,2021,3
"64224",1,1,-1,0,0,37687,5,3,54,8,0,2021,3
"64225",0,1,-1,0,0,37687,5,3,54,8,0,2021,3
"64226",17,1,-1,0,0,37688,5,3,54,8,0,2021,3
"64227",12,1,-1,0,0,37690,5,3,54,3,0,2021,3
"64228",12,1,-1,0,0,37690,5,3,54,3,0,2021,3
"64229",12,1,-1,0,0,37691,5,3,54,7,0,2021,3
"64230",5,1,-1,10,4,37691,5,3,54,7,0,2021,3
"64231",10,1,-1,7,2,37696,5,3,54,13,0,2021,3
"64232",9,1,-1,5,4,37696,5,3,54,13,0,2021,3
"64233",0,1,-1,0,0,37696,5,3,54,13,0,2021,3
"64234",0,1,-1,0,0,37696,5,3,54,13,0,2021,3
"64235",12,1,-1,1,3,37698,5,3,54,14,0,2021,3
"64236",11,1,-1,3,3,37698,5,3,54,14,0,2021,3
"64237",7,1,-1,5,4,37698,5,3,54,14,0,2021,3
"64238",0,1,-1,0,0,37698,5,3,54,14,0,2021,3
"64239",6,1,-1,9,4,37699,5,3,54,13,0,2021,3
"64240",6,1,-1,1,4,37699,5,3,54,13,0,2021,3
"64241",0,1,-1,0,0,37699,5,3,54,13,0,2021,3
"64242",0,1,-1,0,0,37699,5,3,54,13,0,2021,3
"64243",8,1,-1,3,2,37702,5,3,54,14,0,2021,3
"64244",7,1,-1,5,4,37702,5,3,54,14,0,2021,3
"64245",2,1,-1,0,0,37702,5,3,54,14,0,2021,3
"64246",0,1,-1,0,0,37702,5,3,54,14,0,2021,3
"64247",0,1,-1,0,0,37702,5,3,54,14,0,2021,3
"64248",10,1,-1,10,4,37704,5,3,54,12,0,2021,3
"64249",10,1,-1,3,3,37704,5,3,54,12,0,2021,3
"64250",17,1,-1,5,4,37713,5,3,54,14,0,2021,3
"64251",11,1,-1,2,4,37713,5,3,54,14,0,2021,3
"64252",2,1,-1,0,0,37713,5,3,54,14,0,2021,3
"64253",6,1,-1,2,5,37714,5,3,54,12,0,2021,3
"64254",6,1,-1,2,4,37714,5,3,54,12,0,2021,3
"64255",0,1,-1,0,0,37714,5,3,54,12,0,2021,3
"64256",0,1,-1,0,0,37714,5,3,54,12,0,2021,3
"64257",9,1,-1,7,4,37715,5,3,54,7,0,2021,3
"64258",10,1,-1,10,4,37716,5,3,54,9,0,2021,3
"64259",16,1,-1,0,0,37717,5,3,54,15,0,2021,3
"64260",14,1,-1,0,0,37717,5,3,54,15,0,2021,3
"64261",17,1,-1,0,0,37719,5,3,54,6,0,2021,3
"64262",17,1,-1,0,0,37720,5,3,54,13,0,2021,3
"64263",17,1,-1,0,0,37724,5,3,54,14,0,2021,3
"64264",16,1,-1,0,0,37724,5,3,54,14,0,2021,3
"64265",15,1,-1,0,0,37725,5,3,54,11,0,2021,3
"64266",17,1,-1,0,0,37725,5,3,54,11,0,2021,3
"64267",7,1,-1,0,0,37727,5,3,54,5,0,2021,3
"64268",8,1,-1,0,0,37727,5,3,54,5,0,2021,3
"64269",0,1,-1,0,0,37727,5,3,54,5,0,2021,3
"64270",0,1,-1,0,0,37727,5,3,54,5,0,2021,3
"64271",0,1,-1,0,0,37727,5,3,54,5,0,2021,3
"64272",4,1,-1,0,0,37732,5,3,54,2,0,2021,3
"64273",10,1,-1,4,4,37733,5,3,54,14,0,2021,3
"64274",10,1,-1,1,2,37733,5,3,54,14,0,2021,3
"64275",0,1,-1,0,0,37733,5,3,54,14,0,2021,3
"64276",4,1,-1,7,2,37733,5,3,54,14,0,2021,3
"64277",16,1,-1,0,0,37736,5,3,54,7,0,2021,3
"64278",7,1,-1,2,4,37737,5,3,54,15,0,2021,3
"64279",17,1,-1,0,0,37738,5,3,54,11,0,2021,3
"64280",11,1,-1,5,4,37738,5,3,54,11,0,2021,3
"64281",16,1,-1,0,0,37742,5,3,54,10,0,2021,3
"64282",11,1,-1,0,0,37743,5,3,54,4,0,2021,3
"64283",12,1,-1,8,4,37745,5,3,54,4,0,2021,3
"64284",12,1,-1,0,0,37745,5,3,54,4,0,2021,3
"64285",15,1,-1,0,0,37748,5,3,54,8,0,2021,3
"64286",10,1,-1,3,5,37749,5,3,54,5,0,2021,3
"64287",6,1,-1,0,0,37749,5,3,54,5,0,2021,3
"64288",11,1,-1,0,0,37749,5,3,54,5,0,2021,3
"64289",17,1,-1,0,0,37750,5,3,54,13,0,2021,3
"64290",17,1,-1,0,0,37750,5,3,54,13,0,2021,3
"64291",17,1,-1,0,0,37754,5,3,54,9,0,2021,3
"64292",17,1,-1,0,0,37756,5,3,54,8,0,2021,3
"64293",8,1,-1,10,4,37758,5,3,54,1,0,2021,3
"64294",14,1,-1,0,0,37759,5,3,54,5,0,2021,3
"64295",8,1,-1,3,4,37760,5,3,54,10,0,2021,3
"64296",6,1,-1,0,0,37760,5,3,54,10,0,2021,3
"64297",0,1,-1,0,0,37760,5,3,54,10,0,2021,3
"64298",0,1,-1,0,0,37760,5,3,54,10,0,2021,3
"64299",0,1,-1,0,0,37760,5,3,54,10,0,2021,3
"64300",17,1,-1,0,0,37761,5,3,54,7,0,2021,3
"64301",10,1,-1,0,0,37761,5,3,54,7,0,2021,3
"64302",17,1,-1,0,0,37762,5,3,54,9,0,2021,3
"64303",17,1,-1,0,0,37764,5,3,54,15,0,2021,3
"64304",17,1,-1,0,0,37764,5,3,54,15,0,2021,3
"64305",8,1,-1,2,4,37765,5,3,54,14,0,2021,3
"64306",8,1,-1,3,4,37765,5,3,54,14,0,2021,3
"64307",3,1,-1,0,0,37765,5,3,54,14,0,2021,3
"64308",1,1,-1,0,0,37765,5,3,54,14,0,2021,3
"64309",0,1,-1,0,0,37765,5,3,54,14,0,2021,3
"64310",17,1,-1,0,0,37767,5,3,54,8,0,2021,3
"64311",13,1,-1,1,3,37767,5,3,54,8,0,2021,3
"64312",3,1,-1,4,4,37772,5,3,54,1,0,2021,3
"64313",17,1,-1,0,0,37773,5,3,54,11,0,2021,3
"64314",5,1,-1,3,4,37774,5,3,54,9,0,2021,3
"64315",0,1,-1,0,0,37774,5,3,54,9,0,2021,3
"64316",16,1,-1,0,0,37775,5,3,54,8,0,2021,3
"64317",14,1,-1,0,0,37775,5,3,54,8,0,2021,3
"64318",6,2,-1,2,4,37778,5,3,54,4,0,2021,3
"64319",8,1,-1,0,0,37780,5,3,54,7,0,2021,3
"64320",8,1,-1,3,4,37780,5,3,54,7,0,2021,3
"64321",0,1,-1,0,0,37780,5,3,54,7,0,2021,3
"64322",11,1,-1,8,2,37781,5,3,54,13,0,2021,3
"64323",4,1,-1,4,4,37781,5,3,54,13,0,2021,3
"64324",14,1,-1,4,4,37783,5,3,54,9,0,2021,3
"64325",8,1,-1,1,4,37787,5,3,54,12,0,2021,3
"64326",8,1,-1,6,4,37788,5,3,54,12,0,2021,3
"64327",8,1,-1,6,4,37788,5,3,54,12,0,2021,3
"64328",0,1,-1,0,0,37788,5,3,54,12,0,2021,3
"64329",0,1,-1,0,0,37788,5,3,54,12,0,2021,3
"64330",0,1,-1,0,0,37788,5,3,54,12,0,2021,3
"64331",17,1,-1,0,0,37789,5,3,54,4,0,2021,3
"64332",12,1,-1,1,4,37790,5,3,54,15,0,2021,3
"64333",10,1,-1,3,7,37790,5,3,54,15,0,2021,3
"64334",17,1,-1,0,0,37791,5,3,54,7,0,2021,3
"64335",8,1,-1,0,0,37792,5,3,54,1,0,2021,3
"64336",10,1,-1,0,0,37792,5,3,54,1,0,2021,3
"64337",0,1,-1,0,0,37792,5,3,54,1,0,2021,3
"64338",0,1,-1,0,0,37792,5,3,54,1,0,2021,3
"64339",16,1,-1,0,0,37793,5,3,54,1,0,2021,3
"64340",16,1,-1,0,0,37793,5,3,54,1,0,2021,3
"64341",12,1,-1,10,4,37794,5,3,54,11,0,2021,3
"64342",9,1,-1,1,4,37795,5,3,54,14,0,2021,3
"64343",2,1,-1,0,0,37795,5,3,54,14,0,2021,3
"64344",0,1,-1,0,0,37795,5,3,54,14,0,2021,3
"64345",13,1,-1,0,0,37797,5,3,54,4,0,2021,3
"64346",16,1,-1,0,0,37798,5,3,54,15,0,2021,3
"64347",16,1,-1,0,0,37798,5,3,54,15,0,2021,3
"64348",9,1,-1,2,4,37800,5,3,54,16,0,2021,3
"64349",9,1,-1,2,4,37800,5,3,54,16,0,2021,3
"64350",0,1,-1,0,0,37800,5,3,54,16,0,2021,3
"64351",14,1,-1,1,7,37801,5,3,54,15,0,2021,3
"64352",12,1,-1,3,5,37801,5,3,54,15,0,2021,3
"64353",11,1,-1,9,4,37802,5,3,54,15,0,2021,3
"64354",4,1,-1,4,4,37802,5,3,54,15,0,2021,3
"64355",10,1,-1,1,2,37803,5,3,54,11,0,2021,3
"64356",2,1,-1,0,0,37803,5,3,54,11,0,2021,3
"64357",7,1,-1,10,4,37804,5,3,54,13,0,2021,3
"64358",7,1,-1,2,2,37804,5,3,54,13,0,2021,3
"64359",0,1,-1,0,0,37804,5,3,54,13,0,2021,3
"64360",0,1,-1,0,0,37804,5,3,54,13,0,2021,3
"64361",0,1,-1,0,0,37804,5,3,54,13,0,2021,3
"64362",10,1,-1,7,4,37805,5,3,54,12,0,2021,3
"64363",11,1,-1,3,4,37805,5,3,54,12,0,2021,3
"64364",2,1,-1,0,0,37805,5,3,54,12,0,2021,3
"64365",0,1,-1,0,0,37805,5,3,54,12,0,2021,3
"64366",9,1,-1,0,0,37806,5,3,54,11,0,2021,3
"64367",10,1,-1,0,0,37806,5,3,54,11,0,2021,3
"64368",3,1,-1,4,4,37806,5,3,54,11,0,2021,3
"64369",0,1,-1,0,0,37806,5,3,54,11,0,2021,3
"64370",16,1,-1,0,0,37806,5,3,54,11,0,2021,3
"64371",17,4,3,0,0,37807,5,3,54,9,0,2021,3
"64372",17,4,3,0,0,37807,5,3,54,9,0,2021,3
"64373",9,1,-1,10,4,37808,5,3,54,9,0,2021,3
"64374",15,1,-1,9,2,37809,5,3,54,14,0,2021,3
"64375",16,1,-1,0,0,37809,5,3,54,14,0,2021,3
"64376",11,1,-1,3,5,37810,5,3,54,3,0,2021,3
"64377",14,1,-1,10,4,37810,5,3,54,3,0,2021,3
"64378",0,1,-1,0,0,37810,5,3,54,3,0,2021,3
"64379",15,1,-1,0,0,37811,5,3,54,12,0,2021,3
"64380",17,1,-1,0,0,37812,5,3,54,7,0,2021,3
"64381",10,1,-1,2,5,37813,5,3,54,16,0,2021,3
"64382",11,1,-1,0,0,37813,5,3,54,16,0,2021,3
"64383",1,1,-1,0,0,37813,5,3,54,16,0,2021,3
"64384",0,1,-1,0,0,37813,5,3,54,16,0,2021,3
"64385",14,1,-1,0,0,37814,5,3,54,11,0,2021,3
"64386",12,1,-1,5,1,37818,5,3,54,11,0,2021,3
"64387",0,1,-1,0,0,37818,5,3,54,11,0,2021,3
"64388",5,4,3,3,4,37820,5,3,54,12,0,2021,3
"64389",5,4,3,3,4,37820,5,3,54,12,0,2021,3
"64390",5,4,3,3,4,37820,5,3,54,12,0,2021,3
"64391",5,4,3,3,4,37820,5,3,54,12,0,2021,3
"64392",16,1,-1,0,0,37821,5,3,54,14,0,2021,3
"64393",15,1,-1,0,0,37821,5,3,54,14,0,2021,3
"64394",15,1,-1,5,4,37822,5,3,54,9,0,2021,3
"64395",2,1,-1,0,0,37822,5,3,54,9,0,2021,3
"64396",7,1,-1,2,5,37823,5,3,54,16,0,2021,3
"64397",16,2,-1,0,0,37825,5,3,54,11,0,2021,3
"64398",5,1,-1,1,4,37828,5,3,54,12,0,2021,3
"64399",5,1,-1,1,4,37828,5,3,54,12,0,2021,3
"64400",17,1,-1,0,0,37842,5,3,54,6,0,2021,3
"64401",11,1,-1,2,4,37849,5,3,54,15,0,2021,3
"64402",16,1,-1,0,0,37849,5,3,54,15,0,2021,3
"64403",16,1,-1,2,4,37850,5,3,54,13,0,2021,3
"64404",17,1,-1,0,0,37852,5,3,54,9,0,2021,3
"64405",17,1,-1,0,0,37852,5,3,54,9,0,2021,3
"64406",15,1,-1,0,0,37853,5,3,54,7,0,2021,3
"64407",6,1,-1,5,4,37854,5,3,54,10,0,2021,3
"64408",0,1,-1,0,0,37854,5,3,54,10,0,2021,3
"64409",0,1,-1,0,0,37854,5,3,54,10,0,2021,3
"64410",7,1,-1,1,4,37855,5,3,54,4,0,2021,3
"64411",7,1,-1,9,4,37855,5,3,54,4,0,2021,3
"64412",0,1,-1,0,0,37855,5,3,54,4,0,2021,3
"64413",9,1,-1,0,0,37857,5,3,54,5,0,2021,3
"64414",0,1,-1,0,0,37857,5,3,54,5,0,2021,3
"64415",11,6,-1,9,4,37858,5,3,54,15,0,2021,3
"64416",0,2,-1,0,0,37858,5,3,54,15,0,2021,3
"64417",15,2,-1,0,0,37859,5,3,54,12,0,2021,3
"64418",14,2,-1,0,0,37859,5,3,54,12,0,2021,3
"64419",10,1,-1,2,2,37861,5,3,54,13,0,2021,3
"64420",10,1,-1,3,4,37861,5,3,54,13,0,2021,3
"64421",0,1,-1,0,0,37861,5,3,54,13,0,2021,3
"64422",0,1,-1,0,0,37861,5,3,54,13,0,2021,3
"64423",9,1,-1,3,5,37863,5,3,54,13,0,2021,3
"64424",10,1,-1,1,4,37863,5,3,54,13,0,2021,3
"64425",0,1,-1,0,0,37863,5,3,54,13,0,2021,3
"64426",11,1,-1,5,4,37864,5,3,54,15,0,2021,3
"64427",10,1,-1,2,4,37864,5,3,54,15,0,2021,3
"64428",0,1,-1,0,0,37864,5,3,54,15,0,2021,3
"64429",13,1,-1,10,4,37865,5,3,54,12,0,2021,3
"64430",0,1,-1,0,0,37865,5,3,54,12,0,2021,3
"64431",10,1,-1,0,0,37865,5,3,54,12,0,2021,3
"64432",8,1,-1,0,0,37866,5,3,54,12,0,2021,3
"64433",9,1,-1,8,4,37866,5,3,54,12,0,2021,3
"64434",2,1,-1,0,0,37866,5,3,54,12,0,2021,3
"64435",0,1,-1,0,0,37866,5,3,54,12,0,2021,3
"64436",0,1,-1,0,0,37866,5,3,54,12,0,2021,3
"64437",0,1,-1,0,0,37866,5,3,54,12,0,2021,3
"64438",7,6,-1,3,3,37867,5,3,54,15,0,2021,3
"64439",9,1,-1,2,2,37867,5,3,54,15,0,2021,3
"64440",0,6,-1,0,0,37867,5,3,54,15,0,2021,3
"64441",0,6,-1,0,0,37867,5,3,54,15,0,2021,3
"64442",0,6,-1,0,0,37867,5,3,54,15,0,2021,3
"64443",6,1,-1,5,4,37868,5,3,54,13,0,2021,3
"64444",6,1,-1,0,0,37868,5,3,54,13,0,2021,3
"64445",0,1,-1,0,0,37868,5,3,54,13,0,2021,3
"64446",5,4,7,0,0,37869,5,3,54,1,0,2021,3
"64447",8,1,-1,3,4,37870,5,3,54,11,0,2021,3
"64448",2,1,-1,0,0,37870,5,3,54,11,0,2021,3
"64449",0,1,-1,0,0,37870,5,3,54,11,0,2021,3
"64450",12,1,-1,5,4,37870,5,3,54,11,0,2021,3
"64451",11,1,-1,7,3,37870,5,3,54,11,0,2021,3
"64452",7,1,-1,2,7,37871,5,3,54,9,0,2021,3
"64453",8,1,-1,4,4,37871,5,3,54,9,0,2021,3
"64454",0,1,-1,0,0,37871,5,3,54,9,0,2021,3
"64455",0,1,-1,0,0,37871,5,3,54,9,0,2021,3
"64456",0,1,-1,0,0,37871,5,3,54,9,0,2021,3
"64457",9,1,-1,0,0,37872,5,3,54,5,0,2021,3
"64458",0,1,-1,0,0,37872,5,3,54,5,0,2021,3
"64459",0,1,-1,0,0,37872,5,3,54,5,0,2021,3
"64460",9,1,-1,0,0,37872,5,3,54,5,0,2021,3
"64461",7,1,-1,2,2,37873,5,3,54,14,0,2021,3
"64462",7,1,-1,1,4,37873,5,3,54,14,0,2021,3
"64463",0,1,-1,0,0,37873,5,3,54,14,0,2021,3
"64464",0,1,-1,0,0,37873,5,3,54,14,0,2021,3
"64465",0,1,-1,0,0,37873,5,3,54,14,0,2021,3
"64466",6,1,-1,3,4,37874,5,3,54,14,0,2021,3
"64467",6,1,-1,1,4,37874,5,3,54,14,0,2021,3
"64468",0,1,-1,0,0,37874,5,3,54,14,0,2021,3
"64469",0,1,-1,0,0,37874,5,3,54,14,0,2021,3
"64470",16,1,-1,0,0,37877,5,3,54,8,0,2021,3
"64471",17,1,-1,3,4,37878,5,3,54,6,0,2021,3
"64472",17,1,-1,0,0,37879,5,3,54,11,0,2021,3
"64473",16,1,-1,0,0,37886,5,3,54,13,0,2021,3
"64474",16,1,-1,0,0,37886,5,3,54,13,0,2021,3
"64475",15,1,-1,0,0,37889,5,3,54,6,0,2021,3
"64476",15,1,-1,0,0,37889,5,3,54,6,0,2021,3
"64477",8,1,-1,5,1,37890,5,3,54,7,0,2021,3
"64478",9,1,-1,7,4,37890,5,3,54,7,0,2021,3
"64479",2,1,-1,0,0,37890,5,3,54,7,0,2021,3
"64480",0,1,-1,0,0,37890,5,3,54,7,0,2021,3
"64481",0,1,-1,0,0,37890,5,3,54,7,0,2021,3
"64482",15,1,-1,0,0,37890,5,3,54,7,0,2021,3
"64483",6,1,-1,9,4,37891,5,3,54,12,0,2021,3
"64484",6,1,-1,0,0,37891,5,3,54,12,0,2021,3
"64485",0,1,-1,0,0,37891,5,3,54,12,0,2021,3
"64486",0,1,-1,0,0,37891,5,3,54,12,0,2021,3
"64487",4,1,-1,0,0,37892,5,3,54,8,0,2021,3
"64488",0,1,-1,0,0,37892,5,3,54,8,0,2021,3
"64489",0,1,-1,0,0,37892,5,3,54,8,0,2021,3
"64490",14,1,-1,0,0,37895,5,3,54,13,0,2021,3
"64491",9,1,-1,1,4,37896,5,3,54,15,0,2021,3
"64492",10,1,-1,7,2,37896,5,3,54,15,0,2021,3
"64493",0,1,-1,0,0,37896,5,3,54,15,0,2021,3
"64494",0,1,-1,0,0,37896,5,3,54,15,0,2021,3
"64495",15,1,-1,0,0,37897,5,3,54,11,0,2021,3
"64496",8,1,-1,0,0,37897,5,3,54,11,0,2021,3
"64497",12,1,-1,3,4,37900,5,3,54,10,0,2021,3
"64498",12,1,-1,9,4,37900,5,3,54,10,0,2021,3
"64499",14,1,-1,4,4,37901,5,3,54,11,0,2021,3
"64500",14,3,-1,0,0,37901,5,3,54,11,0,2021,3
"64501",6,1,-1,4,4,37901,5,3,54,11,0,2021,3
"64502",16,1,-1,10,4,37902,5,3,54,16,0,2021,3
"64503",13,1,-1,2,4,37902,5,3,54,16,0,2021,3
"64504",12,1,-1,0,0,37903,5,3,54,13,0,2021,3
"64505",14,1,-1,0,0,37904,5,3,54,3,0,2021,3
"64506",16,1,-1,0,0,37905,5,3,54,7,0,2021,3
"64507",17,1,-1,0,0,37906,5,3,54,6,0,2021,3
"64508",17,1,-1,0,0,37906,5,3,54,6,0,2021,3
"64509",10,1,-1,8,7,37907,5,3,54,12,0,2021,3
"64510",11,1,-1,6,4,37907,5,3,54,12,0,2021,3
"64511",0,1,-1,0,0,37907,5,3,54,12,0,2021,3
"64512",17,1,-1,0,0,37908,5,3,54,14,0,2021,3
"64513",17,1,-1,0,0,37908,5,3,54,14,0,2021,3
"64514",7,1,-1,3,4,37909,5,3,54,5,0,2021,3
"64515",0,1,-1,0,0,37909,5,3,54,5,0,2021,3
"64516",0,1,-1,0,0,37909,5,3,54,5,0,2021,3
"64517",0,1,-1,0,0,37909,5,3,54,5,0,2021,3
"64518",0,1,-1,0,0,37909,5,3,54,5,0,2021,3
"64519",15,1,-1,0,0,37910,5,3,54,3,0,2021,3
"64520",8,1,-1,7,4,37912,5,3,54,10,0,2021,3
"64521",7,1,-1,9,4,37913,5,3,54,6,0,2021,3
"64522",6,1,-1,9,1,37913,5,3,54,6,0,2021,3
"64523",10,1,-1,1,4,37914,5,3,54,15,0,2021,3
"64524",8,1,-1,5,3,37914,5,3,54,15,0,2021,3
"64525",0,1,-1,0,0,37914,5,3,54,15,0,2021,3
"64526",0,1,-1,0,0,37914,5,3,54,15,0,2021,3
"64527",8,1,-1,8,4,37915,5,3,54,13,0,2021,3
"64528",8,1,-1,5,4,37915,5,3,54,13,0,2021,3
"64529",1,1,-1,0,0,37915,5,3,54,13,0,2021,3
"64530",0,1,-1,0,0,37915,5,3,54,13,0,2021,3
"64531",0,1,-1,0,0,37915,5,3,54,13,0,2021,3
"64532",7,1,-1,2,6,37916,5,3,54,14,0,2021,3
"64533",7,1,-1,2,3,37916,5,3,54,14,0,2021,3
"64534",0,1,-1,0,0,37916,5,3,54,14,0,2021,3
"64535",0,1,-1,0,0,37916,5,3,54,14,0,2021,3
"64536",4,1,-1,9,4,37917,5,3,54,7,0,2021,3
"64537",0,1,-1,0,0,37917,5,3,54,7,0,2021,3
"64538",3,1,-1,0,0,37917,5,3,54,7,0,2021,3
"64539",11,1,-1,1,2,37921,5,3,54,13,0,2021,3
"64540",5,1,-1,1,2,37921,5,3,54,13,0,2021,3
"64541",12,1,-1,8,4,37923,5,3,54,9,0,2021,3
"64542",13,1,-1,10,4,37923,5,3,54,9,0,2021,3
"64543",12,1,-1,2,2,37924,5,3,54,13,0,2021,3
"64544",6,1,-1,2,4,37925,5,3,54,14,0,2021,3
"64545",6,1,-1,3,3,37925,5,3,54,14,0,2021,3
